datetime_utc,event,country,impact,certainty,ticker,source_url,notes
2019-01-01T08:00:00+00:00,Eurozone Manufacturing PMI (final) — January 2019,EA,medium,confirmed,PMI_MFG,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Manufacturing%20PMI&q=2019%20January,Rule: 1st business day; 08:00 UTC -> local
2019-01-02T09:30:00+00:00,UK PMI — Manufacturing (final) January 2019,UK,medium,confirmed,PMI_MFG,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Manufacturing%20PMI&q=2019%20January,Правило: 1-й рабочий день (estimated)
2019-01-03T08:00:00+00:00,Eurozone Composite PMI (final) — January 2019,EA,medium,confirmed,PMI_COMP,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Composite%20PMI&q=2019%20January,Rule: 3rd business day; 08:00 UTC -> local
2019-01-03T08:00:00+00:00,Eurozone Services PMI (final) — January 2019,EA,medium,confirmed,PMI_SERV,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Services%20PMI&q=2019%20January,Rule: 3rd business day; 08:00 UTC -> local
2019-01-03T09:30:00+00:00,UK PMI — Construction January 2019,UK,medium,confirmed,PMI_CONS,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Construction%20PMI&q=2019%20January,Правило: 2-й рабочий день (estimated)
2019-01-03T15:00:00+00:00,ISM Manufacturing PMI — Report On Business,US,high,confirmed,ISM_MFG,https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/,nan
2019-01-04T09:30:00+00:00,UK PMI — Composite (final) January 2019,UK,medium,confirmed,PMI_COMP,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Composite%20PMI&q=2019%20January,Совместно с Services (estimated)
2019-01-04T09:30:00+00:00,UK PMI — Services (final) January 2019,UK,medium,confirmed,PMI_SERV,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Services%20PMI&q=2019%20January,Правило: 3-й рабочий день (estimated)
2019-01-04T13:30:00+00:00,NFP — Employment Situation,US,high,confirmed,NFP,https://www.bls.gov/news.release/archives/empsit_01042019.htm,nan
2019-01-04T15:00:00+00:00,ISM Services PMI — Report On Business,US,high,confirmed,ISM_SERV,https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/,nan
