datetime_utc,event,country,impact,certainty,ticker,source_url,notes
2006-01-02T09:00:00+00:00,Eurozone Manufacturing PMI (final) — January 2006,EA,medium,confirmed,PMI_MFG_FINAL,https://www.pmi.spglobal.com/Public/Release/ReleaseDates?language=en,Manufacturing = 1st working day; time shown as 0900 UTC (10:00/11:00 local).
2006-01-03T08:30:00+00:00,UK PMI Manufacturing (S&P Global / CIPS),UK,medium,confirmed,GBP,https://www.pmi.spglobal.com/Public/Release/ReleaseDates,Стандартный график: Manufacturing — 1-й рабочий день; время в UK: 09:30.
2006-01-03T15:00:00+00:00,ISM Manufacturing PMI,US,high,confirmed,USD,https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/,Manufacturing report released on the first business day at 10:00 ET.
2006-01-04T08:30:00+00:00,UK PMI Construction (S&P Global / CIPS),UK,medium,confirmed,GBP,https://www.pmi.spglobal.com/Public/Release/ReleaseDates,Обычно публикуется на 2‑й рабочий день; время в UK: 09:30.
2006-01-04T09:00:00+00:00,Eurozone Composite PMI (final) — January 2006,EA,medium,confirmed,PMI_COMP_FINAL,https://www.pmi.spglobal.com/Public/Release/ReleaseDates?language=en,Composite released with Services; time 0900 UTC.
2006-01-04T09:00:00+00:00,Eurozone Services PMI (final) — January 2006,EA,medium,confirmed,PMI_SERV_FINAL,https://www.pmi.spglobal.com/Public/Release/ReleaseDates?language=en,Services = 3rd working day; time 0900 UTC.
2006-01-05T08:30:00+00:00,UK PMI Composite (S&P Global / CIPS),UK,medium,confirmed,GBP,https://www.pmi.spglobal.com/Public/Release/ReleaseDates,Composite публикуется в день Services; время соответствует 08:30 UTC.
2006-01-05T08:30:00+00:00,UK PMI Services (S&P Global / CIPS),UK,medium,confirmed,GBP,https://www.pmi.spglobal.com/Public/Release/ReleaseDates,Стандартный график: Services — 3‑й рабочий день; время в UK: 09:30.
2006-01-05T15:00:00+00:00,ISM Non-Manufacturing PMI (Services),US,high,confirmed,USD,https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/,Services report released on the third business day at 10:00 ET.
2006-01-06T13:30:00+00:00,Nonfarm Payrolls (Employment Situation),US,high,confirmed,USD,https://www.bls.gov/bls/bls2006sched.pdf,BLS Employment Situation release.
2006-01-12T12:00:00+00:00,BoE MPC — Bank Rate announcement,UK,medium,confirmed,GBP,https://www.bankofengland.co.uk/news/2005/september/mpc-dates-for-2006,Дата по официальному расписанию MPC; точное время объявления не указано в источнике. Время публикации MPC — 12:00 London (официально: 12 noon).
2006-01-12T12:45:00+00:00,ECB Governing Council — rate decision,EA,high,confirmed,ECB,https://www.ecb.europa.eu/press/govcdec/mopo/html/index.en.html,Decision press release; historical timing 13:45 CET/CEST.
2006-01-12T13:30:00+00:00,ECB Press Conference (Introductory statement + Q&A),EA,high,confirmed,ECB_PC,https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/html/index.en.html,Press conference starts 14:30 local.
2006-01-13T13:30:00+00:00,PPI (Producer Price Index),US,high,confirmed,USD,https://www.bls.gov/bls/bls2006sched.pdf,Monthly PPI release from BLS schedule.
2006-01-13T13:30:00+00:00,Retail Sales (Advance Monthly),US,high,confirmed,USD,https://www2.census.gov/marts/rs0512.txt,Census MARTS schedule lists 2006 release dates; standard 8:30am ET.
2006-01-16T10:00:00+00:00,HICP final — December 2005,EA,high,confirmed,HICP_FINAL,https://ec.europa.eu/eurostat/news/euro-indicators,Final HICP mid-month.
