datetime_utc,event,country,impact,certainty,ticker,source_url,notes
2017-01-02T08:00:00+00:00,Eurozone Manufacturing PMI (final) — January 2017,Eurozone,medium,confirmed,PMI_MFG,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Manufacturing%20PMI&q=2017%20January,Rule: 1st business day; 08:00 UTC -> local
2017-01-03T08:00:00+00:00,Eurozone Composite PMI (final) — January 2017,Eurozone,medium,confirmed,PMI_COMP,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Composite%20PMI&q=2017%20January,Rule: 3rd business day; 08:00 UTC -> local
2017-01-03T08:00:00+00:00,Eurozone Services PMI (final) — January 2017,Eurozone,medium,confirmed,PMI_SERV,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Services%20PMI&q=2017%20January,Rule: 3rd business day; 08:00 UTC -> local
2017-01-03T09:30:00+00:00,UK PMI — Manufacturing (final) January 2017,UK,medium,confirmed,PMI_MFG,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Manufacturing%20PMI&q=2017%20January,S&P Global/CIPS release; 09:30 UK time
2017-01-03T15:00:00+00:00,ISM Manufacturing PMI — Report On Business,US,high,confirmed,ISM_MFG,https://www.ismrob.org/ISMReport/ROB/all-reports-calendar.cfm,ISM 10:00 ET
2017-01-04T09:30:00+00:00,UK PMI — Construction January 2017,UK,medium,confirmed,PMI_CONS,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Construction%20PMI&q=2017%20January,S&P Global/CIPS release; 09:30 UK time
2017-01-05T09:30:00+00:00,UK PMI — Composite (final) January 2017,UK,medium,confirmed,PMI_COMP,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Composite%20PMI&q=2017%20January,S&P Global/CIPS release; 09:30 UK time
2017-01-05T09:30:00+00:00,UK PMI — Services (final) January 2017,UK,medium,confirmed,PMI_SERV,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Services%20PMI&q=2017%20January,S&P Global/CIPS release; 09:30 UK time
2017-01-05T15:00:00+00:00,ISM Services PMI — Report On Business,US,high,confirmed,ISM_SERV,https://www.ismrob.org/ISMReport/ROB/all-reports-calendar.cfm,ISM 10:00 ET
2017-01-06T13:30:00+00:00,NFP — Employment Situation (пейроллы),US,high,confirmed,NFP,https://www.bls.gov/news.release/archives/empsit_01062017.pdf,BLS archive
