datetime_utc,event,country,impact,certainty,ticker,source_url,notes
2015-01-01T08:00:00+00:00,Eurozone Manufacturing PMI (final) — January 2015,Eurozone,medium,confirmed,PMI_MFG,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Manufacturing%20PMI&q=2015%20January,Rule: 1st business day; 08:00 UTC -> local
2015-01-02T09:30:00+00:00,UK PMI — Manufacturing (final) January 2015,UK,medium,confirmed,PMI_MFG,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Manufacturing%20PMI&q=2015%20January,Правило: 1-й рабочий день
2015-01-02T13:30:00+00:00,The Employment Situation (NFP),US,high,confirmed,US_NFP,https://www.bls.gov/news.release/archives/empsit_01022015.pdf,"BLS, 08:30 ET"
2015-01-05T08:00:00+00:00,Eurozone Composite PMI (final) — January 2015,Eurozone,medium,confirmed,PMI_COMP,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Composite%20PMI&q=2015%20January,Rule: 3rd business day; 08:00 UTC -> local
2015-01-05T08:00:00+00:00,Eurozone Services PMI (final) — January 2015,Eurozone,medium,confirmed,PMI_SERV,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Services%20PMI&q=2015%20January,Rule: 3rd business day; 08:00 UTC -> local
2015-01-05T09:30:00+00:00,UK PMI — Construction January 2015,UK,medium,confirmed,PMI_CONS,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Construction%20PMI&q=2015%20January,Правило: 2-й рабочий день
2015-01-06T09:30:00+00:00,UK PMI — Composite (final) January 2015,UK,medium,confirmed,PMI_COMP,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Composite%20PMI&q=2015%20January,Совместно с Services
2015-01-06T09:30:00+00:00,UK PMI — Services (final) January 2015,UK,medium,confirmed,PMI_SERV,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Services%20PMI&q=2015%20January,Правило: 3-й рабочий день
2015-01-08T12:00:00+00:00,BoE MPC — решение по ставке,UK,medium,confirmed,BOE_RATE,https://www.bankofengland.co.uk/news/2015/january/mpc-january-2015,Стандартный слот 12:00 London
2015-01-13T13:30:00+00:00,Advance Monthly Retail Sales (MARTS),US,high,confirmed,US_RETAIL_SALES,https://www2.census.gov/retail/releases/historical/marts/adv1501.pdf,"Census, 08:30 ET"
