datetime_utc,event,country,impact,certainty,ticker,source_url,notes
2013-01-01T08:00:00+00:00,Eurozone Manufacturing PMI (final) — January 2013,Eurozone,medium,confirmed,PMI_MFG,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Manufacturing%20PMI&q=2013%20January,Rule: 1st business day; 08:00 UTC -> local
2013-01-02T09:30:00+00:00,UK PMI — Manufacturing (final) January 2013,UK,medium,confirmed,PMI_MFG,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Manufacturing%20PMI&q=2013%20January,Правило: 1-й рабочий день
2013-01-02T15:00:00+00:00,ISM Manufacturing PMI — Report On Business,US,high,confirmed,ISM_MFG,https://www.ismworld.org/supply-management-news-and-reports/reports/ism-report-on-business/rob-report-calendar/,"1-й рабочий день, 10:00 ET"
2013-01-03T08:00:00+00:00,Eurozone Composite PMI (final) — January 2013,Eurozone,medium,confirmed,PMI_COMP,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Composite%20PMI&q=2013%20January,Rule: 3rd business day; 08:00 UTC -> local
2013-01-03T08:00:00+00:00,Eurozone Services PMI (final) — January 2013,Eurozone,medium,confirmed,PMI_SERV,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Services%20PMI&q=2013%20January,Rule: 3rd business day; 08:00 UTC -> local
2013-01-03T09:30:00+00:00,UK PMI — Construction January 2013,UK,medium,confirmed,PMI_CONS,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Construction%20PMI&q=2013%20January,Правило: 2-й рабочий день
2013-01-04T09:30:00+00:00,UK PMI — Composite (final) January 2013,UK,medium,confirmed,PMI_COMP,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Composite%20PMI&q=2013%20January,Совместно с Services
2013-01-04T09:30:00+00:00,UK PMI — Services (final) January 2013,UK,medium,confirmed,PMI_SERV,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Services%20PMI&q=2013%20January,Правило: 3-й рабочий день
2013-01-04T13:30:00+00:00,NFP — Employment Situation (пейроллы),US,high,confirmed,NFP,https://www.bls.gov/news.release/archives/empsit_20130104.htm,First Friday rule; exact per BLS calendar
2013-01-04T15:00:00+00:00,ISM Services PMI — Report On Business,US,high,confirmed,ISM_SERV,https://www.ismworld.org/supply-management-news-and-reports/reports/ism-report-on-business/rob-report-calendar/,"3-й рабочий день, 10:00 ET"
2013-01-10T12:00:00+00:00,BoE MPC — решение по ставке,UK,medium,confirmed,BOE_RATE,https://www.bankofengland.co.uk/news/2013/january/mpc-january-2013,Стандартный слот 12:00 London
2013-01-10T12:45:00+00:00,ECB rate decision,Eurozone,high,confirmed,ECB_RATE,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130110.en.html,Standard 13:45 CET/CEST
2013-01-10T13:30:00+00:00,ECB press conference (Introductory statement + Q&A),Eurozone,high,confirmed,ECB_PC,https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2013/html/is130110.en.html,Standard 14:30 CET/CEST
2013-01-15T13:30:00+00:00,"PPI — Индекс цен производителей (м/м, г/г)",US,high,confirmed,PPI,https://www.bls.gov/news.release/archives/ppi_01152013.htm,Estimated day before CPI; exact per BLS calendar
2013-01-16T13:30:00+00:00,"CPI — Индекс потребительских цен (м/м, г/г)",US,high,confirmed,CPI,https://www.bls.gov/news.release/archives/cpi_01162013.pdf,Estimated mid-month; exact per BLS calendar
2013-01-30T13:30:00+00:00,GDP (Q4 2012) — advance,US,high,confirmed,GDP,https://www.bea.gov/news/2013/gross-domestic-product-4th-quarter-and-annual-2012-advance-estimate,BEA 8:30 ET; exact per BEA release
2013-01-30T19:00:00+00:00,FOMC — Statement (пресс-релиз),US,medium,confirmed,FOMC_STATEMENT,https://www.federalreserve.gov/newsevents/pressreleases/monetary20130130a.htm,nan
2013-01-30T19:00:00+00:00,FOMC — решение по ставке,US,high,confirmed,FOMC_DECISION,https://www.federalreserve.gov/newsevents/pressreleases/monetary20130130a.htm,Regular meeting
2013-01-31T10:00:00+00:00,HICP (flash) — Euro area inflation (estimate) — January 2013,Eurozone,high,confirmed,HICP_FLASH,https://ec.europa.eu/eurostat/en/web/products-euro-indicators/w/2-31012013-ap,Eurostat Euro-indicators 11:00
2013-01-31T10:00:00+00:00,Unemployment rate (Euro area) — January 2013,Eurozone,high,confirmed,UNEMP,https://ec.europa.eu/eurostat/en/web/products-euro-indicators/w/3-31012013-bp,Eurostat Euro-indicators 11:00
2013-02-01T08:00:00+00:00,Eurozone Manufacturing PMI (final) — February 2013,Eurozone,medium,confirmed,PMI_MFG,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Manufacturing%20PMI&q=2013%20February,Rule: 1st business day; 08:00 UTC -> local
2013-02-01T09:30:00+00:00,UK PMI — Manufacturing (final) February 2013,UK,medium,confirmed,PMI_MFG,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Manufacturing%20PMI&q=2013%20February,Правило: 1-й рабочий день
2013-02-01T13:30:00+00:00,NFP — Employment Situation (пейроллы),US,high,confirmed,NFP,https://www.bls.gov/news.release/archives/empsit_20130201.htm,First Friday rule; exact per BLS calendar
2013-02-01T15:00:00+00:00,ISM Manufacturing PMI — Report On Business,US,high,confirmed,ISM_MFG,https://www.ismworld.org/supply-management-news-and-reports/reports/ism-report-on-business/rob-report-calendar/,"1-й рабочий день, 10:00 ET"
2013-02-04T09:30:00+00:00,UK PMI — Construction February 2013,UK,medium,confirmed,PMI_CONS,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Construction%20PMI&q=2013%20February,Правило: 2-й рабочий день
2013-02-05T08:00:00+00:00,Eurozone Composite PMI (final) — February 2013,Eurozone,medium,confirmed,PMI_COMP,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Composite%20PMI&q=2013%20February,Rule: 3rd business day; 08:00 UTC -> local
2013-02-05T08:00:00+00:00,Eurozone Services PMI (final) — February 2013,Eurozone,medium,confirmed,PMI_SERV,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Services%20PMI&q=2013%20February,Rule: 3rd business day; 08:00 UTC -> local
2013-02-05T09:30:00+00:00,UK PMI — Composite (final) February 2013,UK,medium,confirmed,PMI_COMP,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Composite%20PMI&q=2013%20February,Совместно с Services
2013-02-05T09:30:00+00:00,UK PMI — Services (final) February 2013,UK,medium,confirmed,PMI_SERV,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Services%20PMI&q=2013%20February,Правило: 3-й рабочий день
2013-02-05T15:00:00+00:00,ISM Services PMI — Report On Business,US,high,confirmed,ISM_SERV,https://www.ismworld.org/supply-management-news-and-reports/reports/ism-report-on-business/rob-report-calendar/,"3-й рабочий день, 10:00 ET"
2013-02-07T12:00:00+00:00,BoE MPC — решение по ставке,UK,medium,confirmed,BOE_RATE,https://www.bankofengland.co.uk/news/2013/february/mpc-february-2013,Стандартный слот 12:00 London
2013-02-07T12:45:00+00:00,ECB rate decision,Eurozone,high,confirmed,ECB_RATE,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130207.en.html,Standard 13:45 CET/CEST
2013-02-07T13:30:00+00:00,ECB press conference (Introductory statement + Q&A),Eurozone,high,confirmed,ECB_PC,https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2013/html/is130207.en.html,Standard 14:30 CET/CEST
2013-02-13T10:30:00+00:00,BoE — Inflation Report пресс‑конференция,UK,medium,confirmed,BOE_PC,https://www.bankofengland.co.uk/inflation-report/2013/february-2013,IR PC ~10:30
2013-02-13T13:30:00+00:00,Retail Sales — Advance (MARTS),US,high,confirmed,RETAIL_SALES,https://www2.census.gov/historical/marts/adv1301.pdf,Estimated ~13th; exact per Census schedule
2013-02-14T10:00:00+00:00,Euro area GDP (flash) — Flash estimate – Q4 2012,Eurozone,high,confirmed,GDP_FLASH,https://ec.europa.eu/eurostat/en/web/products-euro-indicators/w/2-14022013-bp,Eurostat Euro-indicators 11:00
2013-02-15T13:30:00+00:00,"PPI — Индекс цен производителей (м/м, г/г)",US,high,confirmed,PPI,https://www.bls.gov/news.release/archives/ppi_02152013.htm,Estimated day before CPI; exact per BLS calendar
2013-02-18T10:00:00+00:00,HICP (final) — Euro area inflation (final) — January 2013,Eurozone,high,confirmed,HICP_FINAL,https://ec.europa.eu/eurostat/en/web/products-euro-indicators/w/2-18022013-ap,Eurostat Euro-indicators 11:00
2013-02-20T19:00:00+00:00,FOMC — Minutes (протокол),US,medium,confirmed,FOMC_MINUTES,https://www.federalreserve.gov/monetarypolicy/fomcminutes20130220.htm,Minutes of 2013-01-30
2013-02-21T13:30:00+00:00,"CPI — Индекс потребительских цен (м/м, г/г)",US,high,confirmed,CPI,https://www.bls.gov/news.release/archives/cpi_02212013.htm,Estimated mid-month; exact per BLS calendar
