datetime_utc,event,country,impact,certainty,ticker,source_url,notes
2008-01-01T09:00:00+00:00,Eurozone Manufacturing PMI (final) — January 2008,EA,medium,confirmed,PMI_MFG_FINAL,https://www.pmi.spglobal.com/Public/Release/ReleaseDates,Правило: 1-й рабочий день; релиз 09:00 UTC.
2008-01-02T09:30:00+00:00,UK S&P Global/CIPS Manufacturing PMI — Jan 2008,UK,medium,confirmed,PMI_MFG,https://www.pmi.spglobal.com/Public/Release/ReleaseDates,"Стандарт: 1-й рабочий день, 09:30."
2008-01-02T15:00:00+00:00,ISM Manufacturing PMI — Jan 2008,US,medium,confirmed,ISM_MFG,https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/,"1-й рабочий день, 10:00 ET."
2008-01-03T09:00:00+00:00,Eurozone Composite PMI (final) — January 2008,EA,medium,confirmed,PMI_COMP_FINAL,https://www.pmi.spglobal.com/Public/Release/ReleaseDates,Правило: 3-й рабочий день; релиз 09:00 UTC.
2008-01-03T09:00:00+00:00,Eurozone Services PMI (final) — January 2008,EA,medium,confirmed,PMI_SERV_FINAL,https://www.pmi.spglobal.com/Public/Release/ReleaseDates,Правило: 3-й рабочий день; релиз 09:00 UTC.
2008-01-03T09:30:00+00:00,UK S&P Global/CIPS Construction PMI — Jan 2008,UK,medium,confirmed,PMI_CONS,https://www.pmi.spglobal.com/Public/Release/ReleaseDates,"Обычно 2-й рабочий день, 09:30."
2008-01-04T09:30:00+00:00,UK S&P Global/CIPS Composite PMI — Jan 2008,UK,medium,confirmed,PMI_COMP,https://www.pmi.spglobal.com/Public/Release/ReleaseDates,"Стандарт: 3-й рабочий день, 09:30."
2008-01-04T09:30:00+00:00,UK S&P Global/CIPS Services PMI — Jan 2008,UK,medium,confirmed,PMI_SERV,https://www.pmi.spglobal.com/Public/Release/ReleaseDates,"Стандарт: 3-й рабочий день, 09:30."
2008-01-04T13:30:00+00:00,Employment Situation — Dec 2007,US,high,confirmed,NFP,https://www.bls.gov/schedule/2008/home.htm,BLS 08:30 ET.
2008-01-04T15:00:00+00:00,ISM Non-Manufacturing PMI — Jan 2008,US,medium,confirmed,ISM_SERV,https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/,"3-й рабочий день, 10:00 ET."
2008-01-10T12:00:00+00:00,BoE — решение по ставке (MPC),UK,medium,confirmed,BOE_RATE,https://www.bankofengland.co.uk/news/2007/september/mpc-dates-for-2008,Стандартное время 12:00 по Лондону.
2008-01-10T12:45:00+00:00,ECB Governing Council — решение по ставке,EA,high,confirmed,ECB,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070330.en.html,Стандартный слот решения 13:45 CET/CEST.
2008-01-10T13:30:00+00:00,ECB пресс‑конференция (Introductory statement + Q&A),EA,high,confirmed,ECB_PC,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070330.en.html,Стандартный старт пресс‑конф. 14:30 CET/CEST.
2008-01-15T10:00:00+00:00,HICP final — December 2007,EA,high,confirmed,HICP_FINAL,https://ec.europa.eu/eurostat/web/main/news/euro-indicators/release-calendar,"Final обычно в середине следующего месяца, 11:00."
2008-01-15T13:30:00+00:00,PPI — Jan 2008,US,high,confirmed,PPI,https://www.bls.gov/schedule/2008/home.htm,BLS 08:30 ET.
2008-01-16T13:30:00+00:00,CPI — Jan 2008,US,high,confirmed,CPI,https://www.bls.gov/schedule/2008/home.htm,BLS 08:30 ET.
2008-01-22T13:30:00+00:00,"FOMC statement — emergency intermeeting action (Jan 22, 2008)",US,high,confirmed,FOMC_STMT,https://www.federalreserve.gov/monetarypolicy/20080122a.htm,Тот же релиз; помечен как statement для трекинга.
2008-01-22T13:30:00+00:00,"Unscheduled FOMC rate cut — emergency action (Jan 22, 2008)",US,high,confirmed,FOMC,https://www.federalreserve.gov/monetarypolicy/20080122a.htm,Официальное экстренное снижение ставки.
2008-01-30T13:30:00+00:00,GDP — Q4 2007 (Advance),US,high,confirmed,GDP_ADV,https://www.bea.gov/,BEA 08:30 ET.
2008-01-30T19:15:00+00:00,"FOMC statement (January 29-30, 2008)",US,medium,confirmed,FOMC_STMT,https://www.federalreserve.gov/monetarypolicy/fomchistorical2008.htm,Statement публикуется вместе с решением.
2008-01-30T19:15:00+00:00,"FOMC — rate decision (January 29-30, 2008)",US,high,confirmed,FOMC,https://www.federalreserve.gov/monetarypolicy/fomchistorical2008.htm,Обычный слот 14:15 ET.
2008-01-31T10:00:00+00:00,HICP flash — January 2008,EA,high,confirmed,HICP_FLASH,https://ec.europa.eu/eurostat/web/main/news/euro-indicators/release-calendar,Евроиндикаторы; слот 11:00 Люксембург (CET/CEST).
