datetime_utc,event,country,impact,certainty,ticker,source_url,notes
2016-01-01T08:00:00+00:00,Eurozone Manufacturing PMI (final) — January 2016,Eurozone,medium,confirmed,PMI_MFG,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Manufacturing%20PMI&q=2016%20January,Rule: 1st business day; 08:00 UTC -> local
2016-01-04T09:30:00+00:00,UK PMI — Manufacturing (final) January 2016,UK,medium,confirmed,PMI_MFG,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Manufacturing%20PMI&q=2016%20January,Правило: 1-й рабочий день
2016-01-04T15:00:00+00:00,ISM Manufacturing PMI — Report On Business,US,high,confirmed,ISM_MFG,https://www.ismrob.org/ISMReport/ROB/all-reports-calendar.cfm,ISM 10:00 ET
2016-01-05T08:00:00+00:00,Eurozone Composite PMI (final) — January 2016,Eurozone,medium,confirmed,PMI_COMP,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Composite%20PMI&q=2016%20January,Rule: 3rd business day; 08:00 UTC -> local
2016-01-05T08:00:00+00:00,Eurozone Services PMI (final) — January 2016,Eurozone,medium,confirmed,PMI_SERV,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Services%20PMI&q=2016%20January,Rule: 3rd business day; 08:00 UTC -> local
2016-01-05T09:30:00+00:00,UK PMI — Construction January 2016,UK,medium,confirmed,PMI_CONS,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Construction%20PMI&q=2016%20January,Правило: 2-й рабочий день
2016-01-06T09:30:00+00:00,UK PMI — Composite (final) January 2016,UK,medium,confirmed,PMI_COMP,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Composite%20PMI&q=2016%20January,Совместно с Services
2016-01-06T09:30:00+00:00,UK PMI — Services (final) January 2016,UK,medium,confirmed,PMI_SERV,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Services%20PMI&q=2016%20January,Правило: 3-й рабочий день
2016-01-06T15:00:00+00:00,ISM Services PMI — Report On Business,US,high,confirmed,ISM_SERV,https://www.ismrob.org/ISMReport/ROB/all-reports-calendar.cfm,ISM 10:00 ET
2016-01-08T13:30:00+00:00,NFP — Employment Situation (пейроллы),US,high,confirmed,NFP,https://www.bls.gov/news.release/archives/empsit_01082016.pdf,BLS 08:30 ET
2016-01-14T12:00:00+00:00,BoE MPC — решение по ставке,UK,medium,confirmed,BOE_RATE,https://www.bankofengland.co.uk/monetary-policy-summary-and-minutes/2016/mpc-january-2016,Официальная опубликованная дата MPS + Minutes
2016-01-15T13:30:00+00:00,"PPI — Индекс цен производителей (м/м, г/г)",US,high,confirmed,PPI,https://www.bls.gov/news.release/archives/ppi_01152016.htm,BLS 08:30 ET
2016-01-15T13:30:00+00:00,Retail Sales — Advance (MARTS),US,high,confirmed,RETAIL_SALES,https://www2.census.gov/retail/releases/historical/marts/adv1601.pdf,Census 08:30 ET
2016-01-20T13:30:00+00:00,"CPI — Индекс потребительских цен (м/м, г/г)",US,high,confirmed,CPI,https://www.bls.gov/news.release/archives/cpi_01202016.htm,BLS 08:30 ET
2016-01-21T12:45:00+00:00,ECB rate decision,Eurozone,high,confirmed,ECB_RATE,https://www.ecb.europa.eu/press/pr/date/2016/html/pr160121.en.html,Standard 13:45 CET/CEST
2016-01-21T13:30:00+00:00,ECB press conference (Introductory statement + Q&A),Eurozone,high,confirmed,ECB_PC,https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2016/html/is160121.en.html,Standard 14:30 CET/CEST
2016-01-22T08:00:00+00:00,Eurozone Composite PMI (flash) — January 2016,Eurozone,medium,confirmed,PMI_FLASH_COMP,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Composite%20PMI&q=2016%20January,Rule: ~22nd; 08:00 UTC -> local
2016-01-22T08:00:00+00:00,Eurozone Manufacturing PMI (flash) — January 2016,Eurozone,medium,confirmed,PMI_FLASH_MFG,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Manufacturing%20PMI&q=2016%20January,Rule: ~22nd; 08:00 UTC -> local
2016-01-22T08:00:00+00:00,Eurozone Services PMI (flash) — January 2016,Eurozone,medium,confirmed,PMI_FLASH_SERV,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Services%20PMI&q=2016%20January,Rule: ~22nd; 08:00 UTC -> local
2016-01-27T19:00:00+00:00,FOMC — Statement (пресс-релиз),US,medium,confirmed,FOMC_STATEMENT,https://www.federalreserve.gov/newsevents/pressreleases/monetary20160127a.htm,nan
2016-01-27T19:00:00+00:00,FOMC — решение по ставке,US,high,confirmed,FOMC_DECISION,https://www.federalreserve.gov/newsevents/pressreleases/monetary20160127a.htm,Regular meeting
2016-01-29T10:00:00+00:00,HICP (flash) — Euro area inflation (estimate) — January 2016,Eurozone,high,confirmed,HICP_FLASH,https://ec.europa.eu/eurostat/en/web/products-euro-indicators/w/2-29012016-ap,Eurostat Euro-indicators 11:00
2016-01-29T10:00:00+00:00,Unemployment rate (Euro area) — January 2016,Eurozone,high,confirmed,UNEMP,https://ec.europa.eu/eurostat/en/web/products-euro-indicators/w/3-29012016-bp,Eurostat Euro-indicators 11:00
2016-01-29T13:30:00+00:00,GDP — Q4 2015 — Advance,US,high,confirmed,GDP,https://www.bea.gov/news/2016/gross-domestic-product-4th-quarter-2015-advance-estimate,BEA 08:30 ET
2016-01-29T13:30:00+00:00,Personal Income & Outlays (PCE),US,high,confirmed,PCE,https://www.bea.gov/news/2016/personal-income-and-outlays-december-2015,BEA 08:30 ET
2016-02-01T08:00:00+00:00,Eurozone Manufacturing PMI (final) — February 2016,Eurozone,medium,confirmed,PMI_MFG,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Manufacturing%20PMI&q=2016%20February,Rule: 1st business day; 08:00 UTC -> local
2016-02-01T09:30:00+00:00,UK PMI — Manufacturing (final) February 2016,UK,medium,confirmed,PMI_MFG,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Manufacturing%20PMI&q=2016%20February,Правило: 1-й рабочий день
2016-02-01T15:00:00+00:00,ISM Manufacturing PMI — Report On Business,US,high,confirmed,ISM_MFG,https://www.ismrob.org/ISMReport/ROB/all-reports-calendar.cfm,ISM 10:00 ET
2016-02-02T09:30:00+00:00,UK PMI — Construction February 2016,UK,medium,confirmed,PMI_CONS,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Construction%20PMI&q=2016%20February,Правило: 2-й рабочий день
2016-02-03T08:00:00+00:00,Eurozone Composite PMI (final) — February 2016,Eurozone,medium,confirmed,PMI_COMP,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Composite%20PMI&q=2016%20February,Rule: 3rd business day; 08:00 UTC -> local
2016-02-03T08:00:00+00:00,Eurozone Services PMI (final) — February 2016,Eurozone,medium,confirmed,PMI_SERV,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=Eurozone&series=Services%20PMI&q=2016%20February,Rule: 3rd business day; 08:00 UTC -> local
2016-02-03T09:30:00+00:00,UK PMI — Composite (final) February 2016,UK,medium,confirmed,PMI_COMP,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Composite%20PMI&q=2016%20February,Совместно с Services
2016-02-03T09:30:00+00:00,UK PMI — Services (final) February 2016,UK,medium,confirmed,PMI_SERV,https://www.pmi.spglobal.com/Public/Release/PressReleases?language=en&country=United%20Kingdom&series=Services%20PMI&q=2016%20February,Правило: 3-й рабочий день
2016-02-03T15:00:00+00:00,ISM Services PMI — Report On Business,US,high,confirmed,ISM_SERV,https://www.ismrob.org/ISMReport/ROB/all-reports-calendar.cfm,ISM 10:00 ET
2016-02-04T10:30:00+00:00,BoE — Inflation Report пресс‑конференция,UK,medium,confirmed,BOE_PC,https://www.bankofengland.co.uk/inflation-report/2016/february-2016,IR PC 10:30 London
2016-02-04T12:00:00+00:00,BoE MPC — решение по ставке,UK,medium,confirmed,BOE_RATE,https://www.bankofengland.co.uk/monetary-policy-summary-and-minutes/2016/mpc-february-2016,Официальная опубликованная дата MPS + Minutes
2016-02-05T13:30:00+00:00,NFP — Employment Situation (пейроллы),US,high,confirmed,NFP,https://www.bls.gov/news.release/archives/empsit_02052016.pdf,BLS 08:30 ET
