datetime_utc,event,country,impact,certainty,ticker,source_url,notes
2004-01-01T09:00:00+00:00,Eurozone Manufacturing PMI — January 2004,EA,medium,confirmed,EA:PMI_MFG,https://pmi.spglobal.com/Public/Release/PressReleasesCalendar,Rule: 1st business day 10:00 CET/CEST.
2004-01-01T09:30:00+00:00,UK Manufacturing PMI — January 2004,UK,medium,confirmed,UK:PMI_MFG,https://pmi.spglobal.com/Public/Release/PressReleasesCalendar,1st business day 09:30 London.
2004-01-01T12:00:00+00:00,BoE MPC Rate Decision,UK,medium,confirmed,UK:BOE_RATE,https://www.bankofengland.co.uk/monetary-policy-summary-and-minutes,Decision at 12:00 London (confirmed schedule rule).
2004-01-01T12:45:00+00:00,ECB Governing Council Monetary Policy Decision,EA,high,confirmed,EA:ECB_RATE,https://www.ecb.europa.eu/press/pr/date/2004/html/index.en.html,Official ECB policy meeting; decisions published at 13:45 CET/CEST.
2004-01-01T13:30:00+00:00,ECB Press Conference (Introductory statement & Q&A),EA,high,confirmed,EA:ECB_CONF,https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2004/html/index.en.html,Official ECB press conference following decision; ~14:30 CET/CEST.
2004-01-02T09:30:00+00:00,UK Construction PMI — January 2004,UK,medium,confirmed,UK:PMI_CONS,https://pmi.spglobal.com/Public/Release/PressReleasesCalendar,2nd business day 09:30 London.
2004-01-02T15:00:00+00:00,ISM Manufacturing PMI,US,high,confirmed,US_ISM_MAN_PMI,https://www.ismworld.org/supply-management-news-and-reports/reports/ism-report-on-business/pmi/,Released at 10:00 ET per ISM rule: first business day of month.
2004-01-05T09:00:00+00:00,Eurozone Composite PMI — January 2004,EA,medium,confirmed,EA:PMI_COMP,https://pmi.spglobal.com/Public/Release/PressReleasesCalendar,Rule: 3rd business day 10:00 CET/CEST.
2004-01-05T09:00:00+00:00,Eurozone Services PMI — January 2004,EA,medium,confirmed,EA:PMI_SERV,https://pmi.spglobal.com/Public/Release/PressReleasesCalendar,Rule: 3rd business day 10:00 CET/CEST.
2004-01-05T09:30:00+00:00,UK Services PMI — January 2004,UK,medium,confirmed,UK:PMI_SERV,https://pmi.spglobal.com/Public/Release/PressReleasesCalendar,3rd business day 09:30 London.
2004-01-06T15:00:00+00:00,ISM Non-Manufacturing (Services) PMI,US,high,confirmed,US_ISM_SERV_PMI,https://www.ismworld.org/supply-management-news-and-reports/reports/ism-report-on-business/services/,Released at 10:00 ET per ISM rule: third business day of month.
2004-01-09T13:30:00+00:00,Employment Situation — 2004-01-09,US,high,confirmed,US:NFP,https://www.bls.gov/schedule/2004/home.htm,BLS Employment Situation (Nonfarm Payrolls) at 08:30 ET.
2004-01-14T13:30:00+00:00,US PPI — December 2003,US,high,confirmed,US:PPI,https://www.bls.gov/schedule/archives/all_nr_2004.htm,nan
2004-01-15T13:30:00+00:00,US CPI — December 2003,US,high,confirmed,US:CPI,https://www.bls.gov/schedule/archives/all_nr_2004.htm,nan
2004-01-16T10:00:00+00:00,Euro area HICP (final),EA,high,confirmed,EA:HICP_FINAL,https://ec.europa.eu/eurostat/web/euro-indicators,Eurostat Euroindicators; releases at 11:00 CET/CEST.
2004-01-28T19:15:00+00:00,"FOMC Rate Decision — Jan 27–28, 2004",US,high,confirmed,US:FED_RATE,https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm,Decision time ~14:15 ET (historical convention).
2004-01-28T19:15:00+00:00,"FOMC Statement — Jan 27–28, 2004",US,medium,confirmed,US:FOMC_STMT,https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm,Statement posted at policy announcement time (~14:15 ET).
2004-01-30T10:00:00+00:00,Euro area HICP (flash),EA,high,confirmed,EA:HICP_FLASH,https://ec.europa.eu/eurostat/news/release-calendar,Rule: last business day of month at 11:00 Brussels.
2004-01-30T10:00:00+00:00,Euro area Unemployment rate,EA,high,confirmed,EA:UNEMP_RATE,https://ec.europa.eu/eurostat/web/euro-indicators,Eurostat Euroindicators; releases at 11:00 CET/CEST.
2004-01-30T13:30:00+00:00,GDP (Advance) — 2003 Q4,US,high,confirmed,US:GDP_ADV,https://www.bea.gov/news/2004/gross-domestic-product-fourth-quarter-2003-advance-estimates,BEA release at 08:30 ET.
2004-02-02T09:00:00+00:00,Eurozone Manufacturing PMI — February 2004,EA,medium,confirmed,EA:PMI_MFG,https://pmi.spglobal.com/Public/Release/PressReleasesCalendar,Rule: 1st business day 10:00 CET/CEST.
2004-02-02T09:30:00+00:00,UK Manufacturing PMI — February 2004,UK,medium,confirmed,UK:PMI_MFG,https://pmi.spglobal.com/Public/Release/PressReleasesCalendar,1st business day 09:30 London.
2004-02-02T13:30:00+00:00,US Personal Income & Outlays — December 2003,US,high,confirmed,US:PCE,https://www.bea.gov/news/2004/personal-income-and-outlays-december-2003,nan
2004-02-02T15:00:00+00:00,ISM Manufacturing PMI,US,high,confirmed,US_ISM_MAN_PMI,https://www.ismworld.org/supply-management-news-and-reports/reports/ism-report-on-business/pmi/,Released at 10:00 ET per ISM rule: first business day of month.
2004-02-03T09:30:00+00:00,UK Construction PMI — February 2004,UK,medium,confirmed,UK:PMI_CONS,https://pmi.spglobal.com/Public/Release/PressReleasesCalendar,2nd business day 09:30 London.
2004-02-04T09:00:00+00:00,Eurozone Composite PMI — February 2004,EA,medium,confirmed,EA:PMI_COMP,https://pmi.spglobal.com/Public/Release/PressReleasesCalendar,Rule: 3rd business day 10:00 CET/CEST.
2004-02-04T09:00:00+00:00,Eurozone Services PMI — February 2004,EA,medium,confirmed,EA:PMI_SERV,https://pmi.spglobal.com/Public/Release/PressReleasesCalendar,Rule: 3rd business day 10:00 CET/CEST.
2004-02-04T09:30:00+00:00,UK Services PMI — February 2004,UK,medium,confirmed,UK:PMI_SERV,https://pmi.spglobal.com/Public/Release/PressReleasesCalendar,3rd business day 09:30 London.
2004-02-04T15:00:00+00:00,ISM Non-Manufacturing (Services) PMI,US,high,confirmed,US_ISM_SERV_PMI,https://www.ismworld.org/supply-management-news-and-reports/reports/ism-report-on-business/services/,Released at 10:00 ET per ISM rule: third business day of month.
2004-02-05T10:30:00+00:00,BoE Inflation Report Press Conference,UK,medium,confirmed,UK:BOE_CONF,https://www.bankofengland.co.uk/monetary-policy-report,Quarterly IR press conference ~10:30 London.
2004-02-05T12:00:00+00:00,BoE MPC Rate Decision,UK,medium,confirmed,UK:BOE_RATE,https://www.bankofengland.co.uk/monetary-policy-summary-and-minutes,Decision at 12:00 London (confirmed schedule rule).
2004-02-05T12:45:00+00:00,ECB Governing Council Monetary Policy Decision,EA,high,confirmed,EA:ECB_RATE,https://www.ecb.europa.eu/press/pr/date/2004/html/index.en.html,Official ECB policy meeting; decisions published at 13:45 CET/CEST.
2004-02-05T13:30:00+00:00,ECB Press Conference (Introductory statement & Q&A),EA,high,confirmed,EA:ECB_CONF,https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2004/html/index.en.html,Official ECB press conference following decision; ~14:30 CET/CEST.
